137,0,20
140,1,17
142,2,17
144,4,17
149,4,17
151,7,17
154,8,16
158,10,16
161,11,14
163,14,14
167,14,14
170,17,14
172,17,13
175,20,13
179,20,11
182,23,11
184,23,11
188,26,11
191,28,10
193,28,10
195,31,8
200,31,8
202,33,8
205,35,8
209,35,7
212,38,7
214,40,4
218,42,4
221,42,4
223,45,4
226,45,4
230,47,4
232,49,2
235,51,2
239,52,2
242,54,2
244,56,1
248,56,1
251,59,0
255,61,0
253,63,2
253,65,4
253,67,7
253,70,10
253,72,13
253,75,16
253,77,19
253,80,22
253,82,25
253,85,28
253,87,31
253,90,34
253,92,37
253,95,40
253,97,42
253,99,45
253,101,48
253,104,50
253,106,53
253,108,56
253,111,59
253,113,61
253,115,64
253,117,67
253,120,70
253,122,72
253,124,75
253,127,78
253,129,81
253,131,83
253,134,86
253,136,89
253,138,92
253,140,94
253,143,97
253,145,100
253,147,103
253,150,105
253,152,108
253,154,111
254,157,114
254,159,116
254,161,119
254,163,122
254,166,124
254,168,127
254,170,130
254,173,133
254,175,135
254,177,138
254,179,141
254,182,144
254,184,146
254,186,149
254,189,152
254,191,155
254,193,157
254,196,160
254,198,163
254,200,166
254,202,168
254,205,171
254,207,174
254,209,177
254,212,179
254,214,182
254,216,185
255,219,188
255,103,0
255,111,0
255,120,0
255,129,0
255,138,0
255,147,0
255,156,0
255,165,0
255,174,0
255,183,0
255,192,0
255,201,0
255,210,0
255,219,0
255,228,0
255,237,0
255,246,0
255,255,0
199,200,130
181,181,166
154,154,167
95,129,104
0,120,14
0,127,18
0,135,23
0,143,27
0,151,32
0,159,36
0,167,41
0,175,46
0,183,50
0,191,55
0,199,59
0,207,64
0,215,69
0,223,73
0,231,78
0,239,82
0,247,87
0,255,92
200,200,255
197,198,254
194,196,254
191,194,254
189,192,254
186,190,254
183,188,254
181,186,254
178,184,254
175,183,254
173,181,254
170,179,254
167,177,254
165,175,254
162,173,254
159,171,254
157,169,254
154,168,254
151,166,253
148,164,253
146,162,253
143,160,253
140,158,253
138,156,253
135,154,253
132,152,253
130,151,253
127,149,253
124,147,253
122,145,253
119,143,253
116,141,253
114,139,253
111,137,253
108,136,253
105,134,252
103,132,252
100,130,252
97,128,252
95,126,252
92,124,252
89,122,252
87,120,252
84,119,252
81,117,252
79,115,252
76,113,252
73,111,252
71,109,252
68,107,252
65,105,252
63,104,252
60,101,252
56,98,251
52,96,251
49,93,251
45,90,251
42,88,251
38,85,251
35,82,251
31,80,251
28,77,251
24,74,251
21,72,251
17,69,251
14,66,251
10,64,251
7,61,251
3,58,251
0,56,251
0,54,246
0,52,244
0,51,239
0,49,237
0,47,232
0,45,228
0,42,226
0,42,221
0,40,219
0,38,214
0,35,211
0,35,207
0,33,204
0,31,200
0,28,195
0,28,193
0,26,188
0,23,186
0,23,182
0,20,179
0,20,175
0,17,172
0,17,168
0,14,165
0,13,161
0,11,158
0,10,154
0,8,149
0,4,147
0,4,142
0,2,140
0,1,135
0,0,133
0,0,121
0,0,109
0,0,96
0,0,84
0,0,73
