# Standard TRACE color RGB triples, as defined by the SSWIDL program
# trace_colors.pro.
# See https://hesperia.gsfc.nasa.gov/ssw/trace/idl/util/trace_colors.pro
0,0,0
0,1,1
1,2,2
2,4,4
3,5,5
4,7,7
5,8,8
6,10,10
7,11,11
8,12,12
9,14,14
10,15,15
11,17,17
12,18,18
13,20,20
14,21,21
15,23,23
16,24,24
17,25,25
18,27,27
19,28,28
20,30,30
21,31,31
22,33,33
23,34,34
24,35,35
25,37,37
26,38,38
27,40,40
28,41,41
29,43,43
30,44,44
31,46,46
32,47,47
33,48,48
34,50,50
35,51,51
36,53,53
37,54,54
38,56,56
39,57,57
40,58,58
41,60,60
42,61,61
43,63,63
44,64,64
45,66,66
46,67,67
47,69,69
48,70,70
49,71,71
50,73,73
51,74,74
52,76,76
53,77,77
54,79,79
55,80,80
56,81,81
57,83,83
58,84,84
59,86,86
60,87,87
61,89,89
62,90,90
63,92,92
64,93,93
65,94,94
66,96,96
67,97,97
68,99,99
69,100,100
70,102,102
71,103,103
72,104,104
73,106,106
74,107,107
75,109,109
76,110,110
77,112,112
78,113,113
79,115,115
80,116,116
81,117,117
82,119,119
83,120,120
84,122,122
85,123,123
86,125,125
87,126,126
88,127,127
89,129,129
90,130,130
91,132,132
92,133,133
93,135,135
94,136,136
95,138,138
96,139,139
97,140,140
98,142,142
99,143,143
100,145,145
101,146,146
102,148,148
103,149,149
104,150,150
105,152,152
106,153,153
107,155,155
108,156,156
109,158,158
110,159,159
111,161,161
112,162,162
113,163,163
114,165,165
115,166,166
116,168,168
117,169,169
118,171,171
119,172,172
120,173,173
121,175,175
122,176,176
123,178,178
124,179,179
125,181,181
126,182,182
127,184,184
128,185,185
129,186,186
130,188,188
131,189,189
132,191,191
133,192,192
134,194,194
135,195,195
136,196,196
137,198,198
138,199,199
139,201,201
140,202,202
141,204,204
142,205,205
143,207,207
144,208,208
145,209,209
146,211,211
147,212,212
148,214,214
149,215,215
150,217,217
151,218,218
152,220,220
153,220,220
154,220,220
155,220,220
156,221,221
157,221,221
158,221,221
159,222,222
160,222,222
161,222,222
162,223,223
163,223,223
164,223,223
165,224,224
166,224,224
167,224,224
168,225,225
169,225,225
170,225,225
171,226,226
172,226,226
173,226,226
174,227,227
175,227,227
176,227,227
177,228,228
178,228,228
179,228,228
180,229,229
181,229,229
182,229,229
183,230,230
184,230,230
185,230,230
186,231,231
187,231,231
188,231,231
189,232,232
190,232,232
191,232,232
192,233,233
193,233,233
194,233,233
195,234,234
196,234,234
197,234,234
198,235,235
199,235,235
200,235,235
201,236,236
202,236,236
203,236,236
204,237,237
205,237,237
206,237,237
207,238,238
208,238,238
209,238,238
210,239,239
211,239,239
212,239,239
213,240,240
214,240,240
215,240,240
216,241,241
217,241,241
218,241,241
219,242,242
220,242,242
221,242,242
222,243,243
223,243,243
224,243,243
225,244,244
226,244,244
227,244,244
228,245,245
229,245,245
230,245,245
231,246,246
232,246,246
233,246,246
234,247,247
235,247,247
236,247,247
237,248,248
238,248,248
239,248,248
240,249,249
241,249,249
242,249,249
243,250,250
244,250,250
245,250,250
246,251,251
247,251,251
248,251,251
249,252,252
250,252,252
251,252,252
252,253,253
253,253,253
254,253,253
